Genes	SRR3383640	SRR3383821	SRR3383782	SRR6283145	SRR3383641	SRR3383783	SRR3383822	SRR6283144	zero-counter
AT1G33040	8.134426320220928	8.426264754702098	9.710806433699352	7.965784284662088	9.3151495622563	8.611024797307353	7.894817763307944	7.3750394313469245	0
AT1G33050	9.800899899920305	10.052568050804153	11.24555270625568	12.75884780310832	10.848622940429339	10.434628227636725	9.136991112080231	13.183015000882756	0
AT1G33060	8.0	8.361943773735241	9.139551352398792	8.829722735086056	9.461479447286157	8.344295907915816	7.467605550082997	9.087462841250339	0
AT1G33080	7.055282435501191	6.3750394313469245	9.011227255423254	8.276124405274237	7.9829935746943095	7.7142455176661215	5.491853096329675	7.918863237274595	0
AT1G33110	9.623881490013458	9.407267764244732	12.218563236190269	9.366322214245816	10.752380646552892	11.499845887083206	8.842350343413807	9.44086916761087	0
AT1G33120	8.611024797307353	8.379378367071261	9.929258408636972	9.667111542075027	9.86727873970966	8.515699838284043	7.857980995127572	9.44086916761087	0
AT1G33140	9.231221180711186	9.157346935362844	10.635718120331047	10.411510988012072	10.494855584491196	9.283088353024002	8.348728154231077	10.265615046484458	0
AT1G33170	7.2288186904958796	6.930737337562888	9.283088353024002	5.832890014164741	7.826548487290915	8.164906926675688	6.6147098441152075	5.169925001442311	0
AT1G33230	8.076815597050832	8.519636252843213	9.167418145831736	9.049848549450562	9.189824558880018	8.179909090014933	8.290018846932618	8.93663793900257	0
AT1G33240	9.93810932621924	10.251482410620213	11.561765263627708	11.326429487122304	11.04916787237217	10.800899899920303	9.447083226209653	10.811374693509944	0
AT1G33250	8.118941072723509	8.854868383260236	9.638435913990472	9.346513733165636	9.330916878114618	8.581200581924957	7.930737337562888	9.25502856981873	0
AT1G33265	6.94251450533924	6.339850002884624	7.787902559391433	8.243173983472952	8.027905996569885	6.672425341971495	5.523561956057013	8.471675214392045	0
AT1G33270	8.539158811108031	9.016808287686557	9.681238411777805	8.848622940429339	9.76155123244448	8.832890014164743	8.588714635582264	8.823367240046235	0
AT1G33290	8.588714635582264	8.447083226209653	10.007027266893967	10.308339030139408	9.828136484194108	8.939579214314692	7.870364719583406	10.516684949309608	0
AT1G33330	7.434628227636725	7.651051691178927	8.79766152585376	8.266786540694902	8.696967526234287	8.049848549450562	6.672425341971495	8.174925682500678	0
AT1G33360	7.467605550082997	6.906890595608518	8.257387842692651	8.997179480937621	8.199672344836364	7.383704292474053	6.409390936137703	8.527477006060396	0
AT1G33390	7.960001932068081	8.233619676759702	9.129283016944965	8.78135971352466	8.985841937003341	7.768184324776926	7.087462841250338	8.499845887083206	0
AT1G33400	7.707359132080882	7.965784284662088	8.897845456005511	8.679480099505446	8.906890595608518	7.807354922057604	7.392317422778762	8.689997971419446	0
AT1G33410	8.483815777264255	9.63662462054365	9.4757334309664	9.72451385311995	9.34207466799914	8.348728154231077	8.857980995127571	9.581200581924957	0
AT1G33420	7.098032082960527	8.59618975614441	7.74819284958946	9.060695931687556	8.228818690495881	6.845490050944375	7.321928094887363	9.211888294546004	0
AT1G33430	4.247927513443585	4.247927513443585	5.426264754702097	5.672425341971495	5.491853096329675	4.169925001442312	4.3219280948873635	5.857980995127572	0
AT1G33470	8.479780264029099	7.734709620225838	9.055282435501187	8.562242424221072	9.113742166049187	8.011227255423254	6.918863237274595	8.066089190457772	0
AT1G33490	8.055282435501187	8.199672344836364	9.23840473932508	8.422064766172811	9.131856960608793	8.335390354693924	7.2384047393250786	8.071462362556622	0
AT1G33520	8.59618975614441	9.0	9.682994583681683	10.243173983472953	9.588714635582264	8.73470962022584	8.43879185257826	10.062046137720492	0
AT1G33560	8.243173983472952	8.960001932068081	8.409390936137703	7.965784284662088	9.047123912114026	7.055282435501191	7.954196310386875	8.73470962022584	0
AT1G33590	11.35974956032233	12.030322282644036	11.983349927676455	11.556506054671928	12.369597346278674	10.78953364497036	11.280190792216905	11.520127550324853	0
AT1G33600	9.887220615468383	10.52845411076479	10.533329732305834	10.844705764411938	11.027214885159834	9.842350343413807	10.166163082646113	11.307770031890705	0
AT1G33610	6.870364719583406	8.290018846932618	7.276124405274237	7.554588851677637	7.78135971352466	6.169925001442312	7.4838157772642555	8.290018846932618	0
AT1G33680	9.136991112080231	9.533329732305834	10.53430288245463	11.448632567730552	10.186114239541645	9.499845887083207	8.689997971419446	11.894817763307946	0
AT1G33720	8.303780748177102	9.661778097771988	9.243173983472953	7.169925001442312	9.271463027904376	8.366322214245816	8.870364719583405	7.0223678130284535	0
AT1G33770	4.754887502163468	6.303780748177103	6.3750394313469245	6.285402218862249	6.247927513443584	5.247927513443585	5.6438561897747235	6.149747119504683	0
AT1G33780	9.147204924942226	9.353146825498083	9.824958740528524	9.805743872151616	10.24555270625568	9.00842862207058	8.829722735086056	9.700439718141093	0
AT1G33790	4.523561956057013	6.409390936137703	5.8826430493618425	7.285402218862249	5.6438561897747235	4.247927513443585	5.28540221886225	6.94251450533924	0
AT1G33810	8.668884984266247	8.262094845370179	10.26795708440284	9.335390354693924	9.924812503605779	9.159871336778387	7.78135971352466	9.355351096424812	0
AT1G33811	7.3750394313469245	6.3750394313469245	7.129283016944966	8.434628227636725	6.794415866350106	5.7279204545632	6.087462841250338	7.584962500721157	0
AT1G33960	8.189824558880018	8.741466986401146	8.266786540694902	4.459431618637297	8.455327220304559	5.392317422778762	8.243173983472952	4.754887502163468	0
AT1G33970	8.543031820255237	10.573647187493322	8.321928094887364	9.693486957499324	9.81698362325538	7.936637939002571	9.909893083770042	10.019590728357883	0
AT1G33980	8.535275376620802	8.980139577639157	9.696967526234287	10.09275714091985	9.64565843240871	8.79766152585376	8.353146825498081	10.38586240064146	0
AT1G33990	9.477758266443887	10.579315937580017	10.506803437795648	10.847057346091335	10.537218400538595	9.461479447286157	9.90839262077375	10.868822554774999	0
AT1G34000	10.176173149107491	10.878817284614227	12.111461739857724	11.371232128369622	11.441388029346689	11.283088353024	10.388017285345137	10.708221730038352	0
AT1G34010	6.0	5.977279923499918	7.826548487290915	7.366322214245817	7.330916878114617	6.754887502163467	5.523561956057013	6.954196310386875	0
AT1G34020	7.266786540694902	7.189824558880018	8.471675214392045	7.531381460516312	8.339850002884624	7.312882955284356	6.7142455176661215	7.159871336778389	0
AT1G34030	8.751544059089099	8.813781191217037	10.124121311829187	10.294620748891626	9.731319031025064	8.78135971352466	8.224001674198105	10.041659151637214	0
AT1G34060	7.78135971352466	10.901621158346114	7.57742882803575	5.28540221886225	9.848622940429339	9.668884984266247	9.605479518061667	6.820178962415187	0
AT1G34110	7.894817763307944	7.86418614465428	9.136991112080231	9.422064766172811	9.184875342908283	8.228818690495881	7.4838157772642555	9.312882955284357	0
AT1G34120	7.159871336778389	7.936637939002571	8.257387842692651	7.794415866350106	8.271463027904375	7.189824558880018	6.599912842187128	7.569855608330947	0
AT1G34130	9.262094845370179	10.00982861736811	9.882643049361839	8.79766152585376	9.909893083770042	8.618385502258606	8.980139577639157	8.857980995127571	0
AT1G34150	7.0443941193584525	7.554588851677637	7.800899899920305	9.084808387804364	8.08214904135387	7.0443941193584525	6.794415866350106	9.29920801838728	0
AT1G34160	5.247927513443585	4.807354922057604	5.78135971352466	5.906890595608518	6.247927513443584	4.584962500721156	3.906890595608519	5.491853096329675	0
AT1G34180	4.459431618637297	6.426264754702097	5.906890595608518	5.20945336562895	5.6438561897747235	4.3219280948873635	5.614709844115208	6.0223678130284535	0
AT1G34190	9.691743519171276	10.327552644081239	10.689124404913258	10.339850002884623	10.776433032444732	9.638435913990472	9.491853096329674	10.547858506058416	0
AT1G34200	7.813781191217037	7.807354922057604	8.51175265376738	8.686500527183219	9.162391328756906	7.807354922057604	7.209453365628951	8.614709844115207	0
AT1G34210	8.668884984266247	8.294620748891628	9.988684686772164	9.296916206879287	10.041659151637214	9.35974956032233	7.6147098441152075	8.727920454563199	0
AT1G34220	8.864186144654278	9.605479518061667	9.98299357469431	9.733015321685963	9.843921051289037	8.939579214314692	8.912889336229961	9.948367231584678	0
AT1G34260	9.271463027904376	10.139551352398792	10.049848549450562	8.78135971352466	10.512740462803498	9.335390354693924	9.37937836707126	9.14974711950468	0
AT1G34270	6.6865005271832185	6.507794640198697	7.257387842692652	7.189824558880018	7.672425341971495	6.426264754702097	6.426264754702097	7.139551352398794	0
AT1G34300	8.787902559391433	9.560332834212444	9.283088353024002	10.501837184902298	9.862637357558793	8.527477006060396	8.686500527183219	10.773963368433556	0
AT1G34315	6.845490050944375	5.8826430493618425	7.011227255423254	9.030667136246944	8.523561956057014	6.832890014164741	5.614709844115208	8.89178370321831	0
AT1G34320	9.419960177847887	9.640244936222343	10.433585441150496	10.377210530388552	10.662668375517539	9.625708843064468	8.997179480937621	10.4797802640291	0
AT1G34340	8.169925001442312	9.147204924942226	8.774787059601174	8.531381460516313	9.324180546618742	8.317412613764871	8.79766152585376	9.294620748891626	0
AT1G34350	5.906890595608518	6.6147098441152075	7.066089190457772	6.321928094887363	7.247927513443584	6.189824558880018	6.0223678130284535	5.1292830169449655	0
AT1G34360	6.507794640198697	6.475733430966398	7.754887502163467	7.721099188707186	7.6220518194563756	6.426264754702097	5.491853096329675	7.6438561897747235	0
AT1G34370	8.430452551665532	9.236014191900084	9.715961990255146	11.445014845868425	9.700439718141093	8.672425341971495	8.546894459887637	12.189206834597025	0
AT1G34380	6.7142455176661215	7.599912842187128	7.098032082960527	6.108524456778168	7.442943495848727	6.129283016944966	6.584962500721157	5.672425341971495	0
AT1G34420	7.832890014164741	9.030667136246944	8.022367813028454	6.930737337562888	8.89178370321831	5.906890595608518	7.768184324776926	7.434628227636725	0
AT1G34430	8.985841937003341	9.219168520462162	10.439830883981392	11.105253779700883	9.905387005018133	9.271463027904376	8.599912842187129	10.918117851031774	0
AT1G34460	5.754887502163467	5.28540221886225	6.754887502163467	6.554588851677637	6.129283016944966	6.0223678130284535	4.0	6.6293566200796095	0
AT1G34470	7.7004397181410935	7.523561956057013	8.754887502163468	8.366322214245816	8.63662462054365	7.86418614465428	7.129283016944966	8.08214904135387	0
AT1G34550	8.348728154231077	8.276124405274237	9.471675214392043	8.622051819456376	9.319672120946997	8.479780264029099	7.832890014164741	8.370687406807217	0
AT1G34570	8.179909090014933	8.335390354693924	9.52943055414615	6.807354922057604	9.43254190038826	8.682994583681682	7.768184324776926	6.3750394313469245	0
AT1G34630	6.754887502163467	7.475733430966398	8.098032082960527	9.517669388133813	8.224001674198105	7.169925001442312	6.906890595608518	9.18239435340453	0
AT1G34640	6.321928094887363	6.569855608330947	7.475733430966398	5.554588851677637	7.531381460516312	6.409390936137703	5.977279923499918	5.0	0
AT1G34750	8.918863237274595	9.929258408636972	9.041659151637214	8.396604781181859	10.105908508571158	7.813781191217037	8.794415866350105	8.219168520462162	0
AT1G34760	6.672425341971495	7.826548487290915	7.665335917185176	10.083479327331842	7.592457037268081	6.6438561897747235	7.357552004618085	10.219168520462162	0
AT1G34780	7.57742882803575	8.022367813028454	8.915879378835774	8.885696373339394	8.577428828035746	7.924812503605782	7.6438561897747235	9.280770770130603	0
AT1G35160	9.461479447286157	9.771489469500601	10.14338321398982	10.014020470314932	10.30035256032822	9.126704472843189	8.867278739709663	9.684748620421626	0
AT1G35190	7.523561956057013	8.280770770130601	8.768184324776927	8.159871336778389	8.707359132080883	7.924812503605782	7.266786540694902	8.463524373271179	0
AT1G35220	8.546894459887637	7.888743248898258	8.948367231584678	9.199672344836364	9.394462694610317	7.839203788096943	6.94251450533924	8.957102041562287	0
AT1G35230	7.442943495848727	8.581200581924957	6.965784284662088	5.857980995127572	8.066089190457772	4.392317422778762	7.339850002884624	5.491853096329675	0
AT1G35340	9.623881490013458	9.7431513941125	10.902375114486025	9.52552080909507	10.707359132080883	9.885696373339394	9.121533517340033	9.228818690495881	0
AT1G35350	8.965784284662089	10.700439718141093	9.154818109052103	9.036173612553485	10.377210530388552	8.507794640198696	9.961449694398196	8.787902559391433	0
AT1G35420	10.079484783826816	9.837627933171404	11.718532876069222	11.40992124124968	11.18239435340453	10.61654884377899	9.519636252843213	11.46096776257042	0
AT1G35430	6.3750394313469245	7.169925001442312	7.491853096329675	6.870364719583406	7.546894459887637	6.658211482751795	6.303780748177103	6.845490050944375	0
AT1G35460	8.228818690495881	7.820178962415187	9.586839787961829	7.894817763307944	9.333155350310617	8.727920454563199	7.4838157772642555	7.6794800995054455	0
AT1G35470	7.768184324776926	8.562242424221072	9.159871336778387	8.857980995127571	9.194756854422248	8.247927513443585	8.055282435501187	9.027905996569883	0
AT1G35510	8.174925682500678	8.43879185257826	9.705632387361415	8.721099188707186	9.240791332161956	8.584962500721156	8.038918989292304	8.820178962415188	0
AT1G35516	8.266786540694902	7.924812503605782	9.45532722030456	8.471675214392045	9.377210530388552	8.918863237274595	7.247927513443584	8.79766152585376	0
AT1G35560	8.558420713268664	8.39231742277876	10.579315937580017	7.055282435501191	9.853309555403674	9.49585502688717	7.546894459887637	6.507794640198697	0
AT1G35580	9.211888294546004	10.032045726930807	10.473705749619416	11.569380959522295	10.211888294546004	9.038918989292304	9.344295907915816	11.594791118089265	0
AT1G35620	8.784634845557521	9.453270634010622	10.051208940914766	9.771489469500601	9.731319031025064	9.041659151637214	8.661778097771986	10.087462841250339	0
AT1G35660	7.442943495848727	8.383704292474054	8.189824558880018	8.876516946565	8.330916878114618	7.392317422778762	7.7279204545632	9.308339030139408	0
AT1G35670	7.741466986401146	8.179909090014933	10.167418145831736	9.72451385311995	8.73809225962049	9.022367813028454	7.451211111832329	10.590587049915037	0
AT1G35680	10.607330313749609	10.071462362556623	12.363313464373476	11.080151309614088	11.603162679534384	11.0566377151132	9.951284714966974	10.860311054919482	0
AT1G35710	13.629128904028173	14.880540134333732	13.96893673332901	10.456354415108287	14.687321001721962	11.856814552503009	13.501464025860455	11.90048948483465	0
AT1G35720	10.339850002884623	11.205182326228645	10.75905593916017	10.404077136241234	10.678600139099457	9.126704472843189	10.552669097514272	10.664447284547972	0
AT1G35780	5.6438561897747235	6.6147098441152075	7.554588851677637	8.447083226209653	6.7279204545632	6.189824558880018	5.6438561897747235	8.618385502258606	0
AT1G36050	8.335390354693924	8.721099188707186	9.426264754702098	10.542064542283443	9.308339030139408	8.43879185257826	8.228818690495881	10.43149760425805	0
AT1G36070	7.426264754702097	7.924812503605782	8.599912842187129	10.06339508128851	8.599912842187129	7.90086680798075	7.330916878114617	10.260919533662905	0
AT1G36160	11.269711121142784	11.448632567730552	12.816183681432342	12.232720707964873	12.27873982655011	11.87536540064177	10.909893083770044	12.346513733165633	0
AT1G36180	7.60733031374961	7.8826430493618425	8.912889336229961	6.6438561897747235	8.727920454563199	8.164906926675688	7.554588851677637	6.965784284662088	0
AT1G36280	6.8826430493618425	7.665335917185176	8.214319120800766	6.6147098441152075	7.839203788096943	7.149747119504683	7.139551352398794	6.0	0
AT1G36310	7.9829935746943095	8.055282435501187	9.312882955284357	8.312882955284357	9.071462362556623	8.060695931687555	7.179909090014935	7.888743248898258	0
AT1G36320	10.183635381473216	10.728770849542665	11.483815777264256	11.223398414711628	11.400879436282187	10.513727595952435	10.034798962577268	11.252665432450248	0
AT1G36370	8.370687406807217	9.278449458220482	9.505811553919594	8.62935662007961	9.413627929024171	8.654636028527968	8.503825737995749	8.479780264029099	0
AT1G36380	6.9886846867721655	6.820178962415187	7.794415866350106	7.087462841250338	8.243173983472952	6.870364719583406	5.7279204545632	7.294620748891628	0
AT1G36390	7.6438561897747235	8.098032082960527	9.199672344836364	7.209453365628951	8.778077129535358	8.022367813028454	7.7004397181410935	6.78135971352466	0
AT1G36730	10.792790294301064	10.762382038710392	12.021327032624374	12.328394438352456	12.022020969646356	10.969386521342281	10.136991112080231	12.329235741733802	0
AT1G36980	8.727920454563199	9.124121311829187	10.139551352398792	10.655530723155644	10.0566377151132	9.233619676759703	8.51175265376738	10.78953364497036	0
AT1G36990	7.794415866350106	7.906890595608518	9.18239435340453	8.768184324776927	9.016808287686557	8.233619676759702	7.266786540694902	8.813781191217037	0
AT1G37130	13.65318096532758	14.245106994381207	16.901185097642678	11.175549550636195	14.442684367865837	15.558301121521517	12.805945351802931	11.748612176736982	0
AT1G38131	6.491853096329675	6.0443941193584525	7.686500527183218	4.247927513443585	6.392317422778762	6.266786540694902	5.426264754702097	4.0	0
AT1G41830	9.471675214392043	9.523561956057012	11.210671343785622	6.845490050944375	9.515699838284043	9.828136484194108	9.044394119358452	6.0	0
AT1G41880	9.103287808412023	9.207014320177533	10.514714054138489	9.78135971352466	9.881113960675096	8.939579214314692	8.463524373271179	9.179909090014933	0
AT1G42430	7.400879436282184	7.475733430966398	9.194756854422248	7.924812503605782	8.479780264029099	8.149747119504681	7.434628227636725	8.303780748177102	0
AT1G42440	8.554588851677638	9.00842862207058	9.807354922057604	9.94104760634058	9.407267764244732	8.696967526234287	8.214319120800766	10.189824558880018	0
AT1G42470	9.068778277985412	9.9901039638575	10.204571144249202	9.41574176829009	9.893301530860565	9.224001674198103	9.290018846932618	9.952741247186488	0
AT1G42480	7.098032082960527	7.6293566200796095	7.965784284662088	7.357552004618085	7.857980995127572	6.7142455176661215	6.918863237274595	6.807354922057604	0
AT1G42540	8.071462362556622	8.89178370321831	9.882643049361839	8.076815597050832	9.060695931687556	8.851749041416056	8.357552004618084	7.977279923499918	0
AT1G42550	10.952013164889486	10.228818690495881	12.980318117957545	12.189206834597025	12.03823313473178	12.045759661382682	9.78463484555752	12.302924464617954	0
AT1G42960	10.221587121264808	10.77066389291676	11.47015043527436	10.84313591111135	11.416797527606061	10.44604940671655	10.071462362556623	10.949097155729207	0
AT1G42970	15.186230331574555	14.594849421754365	16.76120059250411	13.860796010734624	16.155865738963485	15.559825174215375	14.226637972549947	13.948549747245734	0
AT1G42990	9.116343961237467	9.714245517666123	9.854868383260236	9.515699838284043	10.17367713630342	9.111135670234708	8.985841937003341	9.638435913990472	0
AT1G43130	8.388017285345137	9.187352073200497	8.857980995127571	9.984418458801137	9.457380879072533	7.693486957499325	8.199672344836364	10.117643101389092	0
AT1G43170	11.159240650411673	11.569855608330949	12.754052367528924	12.91737207947684	12.001408194392807	11.253256579781153	10.740624044489412	12.524296837662625	0
AT1G43190	9.221587121264808	9.44086916761087	10.321928094887364	9.914385132155443	10.047123912114026	9.098032082960527	8.60733031374961	9.842350343413807	0
AT1G43245	6.658211482751795	6.857980995127572	7.707359132080882	8.243173983472952	7.936637939002571	7.011227255423254	6.209453365628951	7.768184324776926	0
AT1G43560	9.715961990255146	9.189824558880018	11.179909090014934	8.499845887083206	10.794415866350102	10.055282435501187	8.951284714966974	7.9829935746943095	0
AT1G43580	7.9829935746943095	8.0	9.076815597050832	8.945443836377912	8.774787059601174	7.807354922057604	7.442943495848727	9.014020470314932	0
AT1G43620	8.317412613764871	8.754887502163468	8.546894459887637	8.417852514885897	9.485829308701904	7.734709620225838	8.060695931687555	8.233619676759702	0
AT1G43650	5.087462841250339	6.285402218862249	7.392317422778762	7.442943495848727	6.247927513443584	6.303780748177103	5.1292830169449655	7.531381460516312	0
AT1G43670	11.556506054671928	11.712527000439826	12.658434654697617	11.492854620174748	12.445532219028314	11.533816389433365	11.38586240064146	12.094077685671904	0
AT1G43690	8.761551232444479	9.266786540694902	10.273795599214264	9.3151495622563	9.882643049361839	9.134426320220928	8.59618975614441	9.152284842306582	0
AT1G43700	8.985841937003341	9.430452551665534	10.115043650161711	11.493855449240822	10.095397022792556	9.477758266443887	8.707359132080883	11.874212934830876	0
AT1G43710	9.535275376620802	10.103287808412023	10.92777796208234	9.698704666770343	10.851749041416056	10.130570562805426	9.413627929024171	9.643856189774723	0
AT1G43770	6.6438561897747235	6.794415866350106	7.539158811108031	7.098032082960527	7.7279204545632	6.820178962415187	5.977279923499918	7.0	0
AT1G43850	9.731319031025064	9.987264012072536	10.89026427702111	10.96289600533726	10.720244258287568	9.943979914343739	9.087462841250339	10.98370619265935	0
AT1G43860	7.339850002884624	7.672425341971495	8.658211482751796	8.64745842645492	8.658211482751796	7.800899899920305	7.2384047393250786	8.562242424221072	0
AT1G43890	8.73809225962049	9.355351096424812	9.554588851677638	9.7632123668144	9.92035285541508	8.581200581924957	8.848622940429339	9.957102041562287	0
AT1G43900	8.451211111832329	8.784634845557521	9.629356620079609	8.64745842645492	9.629356620079609	8.558420713268664	7.857980995127572	8.276124405274237	0
AT1G43910	8.558420713268664	7.977279923499918	9.113742166049187	6.409390936137703	9.977279923499916	7.954196310386875	6.845490050944375	4.700439718141092	0
AT1G44000	9.980139577639157	9.407267764244732	12.424428764037762	8.330916878114618	10.75905593916017	11.324743110494413	9.207014320177533	7.409390936137703	0
AT1G44100	9.4241662888181	9.955649907528374	10.804937672051908	10.378294855911893	10.671541066711882	9.991521846075695	8.527477006060396	9.505811553919594	0
AT1G44120	7.055282435501191	7.03342300153745	8.027905996569885	7.8826430493618425	8.194756854422247	6.965784284662088	6.768184324776926	7.78135971352466	0
AT1G44170	8.523561956057014	8.784634845557521	9.691743519171276	8.59245703726808	9.652844973001981	8.696967526234287	8.252665432450247	8.768184324776927	0
AT1G44350	6.584962500721157	8.507794640198696	7.741466986401146	6.599912842187128	8.353146825498081	5.754887502163467	9.381542951184583	7.651051691178927	0
AT1G44446	10.00982861736811	11.447599858279949	13.639905917294481	8.353146825498081	10.427312844134963	12.552188759557149	11.330356716957946	8.280770770130601	0
AT1G44575	13.759472121202831	14.220605053650939	15.849136281096726	10.63026712502677	14.83738155027594	14.760200151012194	13.920073669146015	10.546894459887637	0
AT1G44750	8.243173983472952	8.434628227636725	9.216745858195306	8.569855608330947	9.511752653767381	8.507794640198696	7.813781191217037	8.96289600533726	0
AT1G44760	6.599912842187128	6.0	7.330916878114617	6.977279923499918	7.531381460516312	6.507794640198697	5.7004397181410935	6.7279204545632	0
AT1G44770	9.152284842306582	9.854868383260236	10.122827994807666	10.333155350310617	10.369597346278676	9.390168956200183	9.139551352398792	10.227615943414225	0
AT1G44780	5.523561956057013	6.0223678130284535	6.2288186904958796	6.7414669864011465	6.554588851677637	4.857980995127573	5.1292830169449655	5.906890595608518	0
AT1G44790	8.405141463136344	8.59618975614441	9.569855608330947	8.375039431346924	9.78953364497036	8.39231742277876	7.800899899920305	8.189824558880018	0
AT1G44800	6.392317422778762	9.335390354693924	7.8826430493618425	3.906890595608519	6.266786540694902	7.658211482751795	7.4998458870832065	4.857980995127573	0
AT1G44810	7.845490050944375	8.139551352398794	8.876516946565	9.047123912114026	9.068778277985412	7.994353436858858	7.451211111832329	9.159871336778387	0
AT1G44820	8.791162888555018	9.25974326369078	9.882643049361839	9.030667136246944	9.7632123668144	8.971543553950774	8.434628227636725	9.214319120800766	0
AT1G44835	6.930737337562888	7.3750394313469245	8.247927513443585	7.409390936137703	7.954196310386875	7.0223678130284535	6.754887502163467	7.118941072723508	0
AT1G44910	8.49585502688717	8.909893083770042	9.951284714966974	9.83605035505807	9.652844973001981	8.951284714966974	8.276124405274237	9.884170519108435	0
AT1G44920	10.011227255423254	9.445014845868425	11.543031820255234	10.030667136246944	11.154818109052103	10.346513733165636	8.94251450533924	9.936637939002573	0
AT1G44960	6.918863237274595	6.918863237274595	7.7004397181410935	7.383704292474053	7.845490050944375	6.94251450533924	6.409390936137703	7.294620748891628	0
AT1G45000	9.805743872151616	10.262094845370179	10.970105890612183	10.31741261376487	10.912889336229961	9.946906274456396	9.541096615349524	10.256208688527385	0
AT1G45050	6.6438561897747235	6.870364719583406	7.936637939002571	9.187352073200497	7.857980995127572	7.0443941193584525	6.169925001442312	9.00842862207058	0
AT1G45130	6.169925001442312	5.672425341971495	7.383704292474053	4.0	5.392317422778762	5.754887502163467	5.754887502163467	4.087462841250339	0
AT1G45145	9.194756854422248	11.246146774635863	9.192292814470768	7.768184324776926	10.808964174919259	7.761551232444479	10.298062567719017	9.157346935362844	0
AT1G45150	7.6794800995054455	8.312882955284357	8.76487159073609	9.503825737995749	8.96289600533726	7.78135971352466	7.554588851677637	9.702172685365547	0
AT1G45160	9.712527000439824	9.824958740528524	10.871905237659185	10.117643101389092	10.696967526234287	9.918863237274595	9.087462841250339	10.264442600226602	0
AT1G45170	6.672425341971495	6.820178962415187	7.787902559391433	7.721099188707186	7.994353436858858	6.7004397181410935	6.149747119504683	7.475733430966398	0
AT1G45180	6.442943495848727	7.055282435501191	7.312882955284356	7.954196310386875	7.936637939002571	6.3750394313469245	6.768184324776926	7.90086680798075	0
AT1G45201	11.120885842787787	12.161446847518008	11.952377251967983	9.326429487122304	12.158925203806966	10.8193807908646	11.622509454683335	9.233619676759703	0
AT1G45207	6.321928094887363	5.3219280948873635	7.2384047393250786	5.832890014164741	6.857980995127572	5.78135971352466	5.857980995127572	5.20945336562895	0
AT1G45230	8.948367231584678	8.262094845370179	10.463524373271179	9.473705749619416	10.188588845707347	9.43879185257826	7.924812503605782	9.49585502688717	0
AT1G45231	6.94251450533924	7.754887502163467	7.977279923499918	6.820178962415187	7.918863237274595	6.906890595608518	6.906890595608518	6.266786540694902	0
AT1G45233	6.523561956057013	6.6438561897747235	7.475733430966398	7.400879436282184	7.665335917185176	6.539158811108031	6.149747119504683	6.894817763307944	0
AT1G45248	4.906890595608519	5.3219280948873635	5.554588851677637	6.475733430966398	6.285402218862249	4.954196310386875	4.584962500721156	6.820178962415187	0
AT1G45249	8.43879185257826	8.383704292474054	10.169925001442312	8.933690654952233	9.700439718141093	9.306061689428342	7.888743248898258	9.074141462752506	0
AT1G45332	7.936637939002571	8.918863237274595	8.299208018387281	10.398743691938193	8.707359132080883	7.257387842692652	8.066089190457772	10.145932145820515	0
AT1G45474	11.205182326228645	11.133142212400598	12.805542364358725	10.394462694610317	12.443461612227392	11.801708358916464	10.696967526234287	10.026523442519766	0
AT1G45616	5.523561956057013	6.339850002884624	6.7004397181410935	3.906890595608519	7.721099188707186	6.321928094887363	5.7279204545632	4.584962500721156	0
AT1G45688	9.618385502258606	9.584962500721156	11.082149041353869	8.625708843064466	10.307200809140811	9.970105890612182	8.960001932068081	6.539158811108031	0
AT1G45976	7.599912842187128	8.326429487122303	8.74819284958946	10.159871336778387	8.658211482751796	8.071462362556622	7.636624620543648	10.591522346570734	0
AT1G46768	4.807354922057604	4.0	5.832890014164741	8.997179480937621	6.149747119504683	6.087462841250338	4.0	8.348728154231077	0
AT1G47056	7.562242424221072	8.434628227636725	8.447083226209653	8.98299357469431	8.774787059601174	7.693486957499325	7.74819284958946	9.390168956200183	0
AT1G47128	13.234967080517476	13.535396892311834	14.258345196319144	14.389698552335188	14.346028875140274	13.454813348512525	12.811776055326659	14.502210247449966	0
AT1G47200	7.845490050944375	8.654636028527968	9.00842862207058	8.800899899920305	8.98299357469431	8.144658242831882	8.076815597050832	8.276124405274237	0
AT1G47210	7.149747119504683	5.614709844115208	7.9829935746943095	4.700439718141092	7.451211111832329	6.599912842187128	4.6438561897747235	4.0	0
AT1G47230	6.285402218862249	6.507794640198697	7.693486957499325	6.8826430493618425	7.392317422778762	6.7414669864011465	5.807354922057604	6.832890014164741	0
AT1G47240	7.994353436858858	8.022367813028454	9.243173983472953	8.632995197142957	9.038918989292304	8.48784003382305	7.169925001442312	8.62935662007961	0
AT1G47250	7.820178962415187	8.199672344836364	8.89178370321831	8.447083226209653	8.839203788096944	7.426264754702097	7.330916878114617	8.539158811108031	0
AT1G47260	9.453270634010622	9.918863237274595	10.752380646552892	9.955649907528374	10.370687406807216	9.60177078840771	9.124121311829187	9.623881490013458	0
AT1G47270	8.118941072723509	7.787902559391433	9.005624549193879	8.882643049361839	9.211888294546004	8.243173983472952	7.546894459887637	9.041659151637214	0
AT1G47278	6.426264754702097	6.965784284662088	7.266786540694902	7.247927513443584	7.686500527183218	6.108524456778168	6.321928094887363	7.0	0
